,possessionTeam,defensiveTeam,yardlineSide,passResult,offenseFormation,personnelO,personnelD,dropBackType,pff_passCoverage,pff_passCoverageType
1820,LV,PIT,UNK,I,SHOTGUN,"1 RB, 1 TE, 3 WR","2 DL, 3 LB, 6 DB",TRADITIONAL,Cover-1,Man
1821,PIT,LV,PIT,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Quarters,Zone
1822,PIT,LV,LV,I,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-1,Man
1823,PIT,LV,LV,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 1 LB, 6 DB",TRADITIONAL,Quarters,Zone
1824,LV,PIT,LV,C,EMPTY,"1 RB, 3 TE, 1 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Cover-1,Man
1825,LV,PIT,LV,C,SHOTGUN,"1 RB, 1 TE, 3 WR","2 DL, 3 LB, 6 DB",TRADITIONAL,2-Man,Man
1826,LV,PIT,LV,I,EMPTY,"1 RB, 1 TE, 3 WR","2 DL, 3 LB, 6 DB",TRADITIONAL,Cover-1,Man
1827,LV,PIT,LV,I,SHOTGUN,"1 RB, 1 TE, 3 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Cover-3,Zone
1828,LV,PIT,LV,C,SHOTGUN,"1 RB, 1 TE, 3 WR","2 DL, 3 LB, 6 DB",TRADITIONAL,Cover-1,Man
1829,PIT,LV,PIT,C,EMPTY,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Quarters,Zone
1830,PIT,LV,PIT,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 1 LB, 6 DB",TRADITIONAL,Cover-2,Zone
1831,PIT,LV,PIT,C,EMPTY,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Quarters,Zone
1832,PIT,LV,PIT,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-6,Zone
1833,PIT,LV,UNK,C,EMPTY,"1 RB, 1 TE, 3 WR","4 DL, 1 LB, 6 DB",TRADITIONAL,Cover-3,Zone
1834,PIT,LV,LV,I,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 1 LB, 6 DB",TRADITIONAL,Cover-1,Man
1835,PIT,LV,LV,I,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 1 LB, 6 DB",TRADITIONAL,Cover-3,Zone
1836,LV,PIT,LV,C,I_FORM,"2 RB, 2 TE, 1 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Cover-1,Man
1837,MIN,ARI,MIN,C,SINGLEBACK,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Cover-3,Zone
1838,ARI,MIN,ARI,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-2,Zone
1839,MIN,ARI,MIN,C,I_FORM,"2 RB, 1 TE, 2 WR","3 DL, 4 LB, 4 DB",TRADITIONAL,Cover-3,Zone
1840,MIN,ARI,MIN,I,EMPTY,"1 RB, 1 TE, 3 WR","3 DL, 4 LB, 4 DB",TRADITIONAL,Cover-1,Man
1841,ARI,MIN,ARI,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-3,Zone
1842,ARI,MIN,MIN,C,SHOTGUN,"1 RB, 0 TE, 4 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-6,Zone
1843,ARI,MIN,MIN,R,SHOTGUN,"1 RB, 0 TE, 4 WR","4 DL, 2 LB, 5 DB",SCRAMBLE,Cover-3,Zone
1844,ARI,MIN,MIN,I,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",SCRAMBLE,Cover-3,Zone
1845,ARI,MIN,MIN,C,EMPTY,"1 RB, 0 TE, 4 WR","4 DL, 2 LB, 5 DB",SCRAMBLE,Cover-3,Zone
1846,MIN,ARI,ARI,C,SINGLEBACK,"1 RB, 2 TE, 2 WR","3 DL, 4 LB, 4 DB",TRADITIONAL,Quarters,Zone
1847,MIN,ARI,ARI,R,SINGLEBACK,"1 RB, 2 TE, 2 WR","3 DL, 4 LB, 4 DB",SCRAMBLE,Quarters,Zone
1848,MIN,ARI,ARI,C,SINGLEBACK,"1 RB, 2 TE, 2 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Cover-1,Man
1849,MIN,ARI,MIN,R,SHOTGUN,"1 RB, 2 TE, 2 WR","2 DL, 4 LB, 5 DB",SCRAMBLE,Cover-1,Man
1850,MIN,ARI,ARI,C,I_FORM,"2 RB, 1 TE, 2 WR","3 DL, 4 LB, 4 DB",SCRAMBLE,Cover-1,Man
1851,ARI,MIN,ARI,I,SINGLEBACK,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",SCRAMBLE,Cover-3,Zone
1852,ARI,MIN,ARI,C,PISTOL,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Quarters,Zone
1853,ARI,MIN,MIN,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-3,Zone
1854,ARI,MIN,MIN,S,EMPTY,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-1,Man
1855,ARI,MIN,MIN,C,EMPTY,"1 RB, 0 TE, 4 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-2,Zone
1856,ARI,MIN,ARI,C,SHOTGUN,"1 RB, 0 TE, 4 WR","4 DL, 2 LB, 5 DB",SCRAMBLE,Cover-3,Zone
1857,MIN,ARI,MIN,C,SHOTGUN,"1 RB, 1 TE, 3 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Cover-3,Zone
1858,MIN,ARI,MIN,C,SHOTGUN,"1 RB, 1 TE, 3 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Cover-1,Man
1859,MIN,ARI,MIN,C,SHOTGUN,"1 RB, 1 TE, 3 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Cover-3,Zone
1860,MIN,ARI,ARI,I,SHOTGUN,"1 RB, 1 TE, 3 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Cover-1,Man
1861,MIN,ARI,ARI,C,SHOTGUN,"1 RB, 1 TE, 3 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,2-Man,Man
1862,ARI,MIN,ARI,C,SHOTGUN,"1 RB, 0 TE, 4 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-6,Zone
1863,ARI,MIN,ARI,IN,SHOTGUN,"1 RB, 0 TE, 4 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-3,Zone
1864,ARI,MIN,ARI,C,SHOTGUN,"1 RB, 2 TE, 2 WR","4 DL, 3 LB, 4 DB",TRADITIONAL,Cover-6,Zone
1865,ARI,MIN,ARI,C,SHOTGUN,"1 RB, 0 TE, 4 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Quarters,Zone
1866,ARI,MIN,MIN,C,EMPTY,"1 RB, 2 TE, 2 WR","4 DL, 3 LB, 4 DB",TRADITIONAL,Cover-3,Zone
1867,MIN,ARI,MIN,I,I_FORM,"2 RB, 1 TE, 2 WR","3 DL, 4 LB, 4 DB",TRADITIONAL,Cover-3,Zone
1868,ARI,MIN,ARI,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Quarters,Zone
1869,ARI,MIN,ARI,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-3,Zone
1870,ARI,MIN,MIN,IN,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-6,Zone
1871,MIN,ARI,MIN,I,I_FORM,"2 RB, 1 TE, 2 WR","3 DL, 4 LB, 4 DB",TRADITIONAL,Cover-1,Man
1872,MIN,ARI,MIN,I,SHOTGUN,"1 RB, 1 TE, 3 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Cover-1,Man
1873,MIN,ARI,MIN,I,SHOTGUN,"1 RB, 1 TE, 3 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Cover-2,Zone
1874,MIN,ARI,MIN,C,SHOTGUN,"0 RB, 1 TE, 4 WR","2 DL, 3 LB, 6 DB",TRADITIONAL,2-Man,Man
1875,ARI,MIN,ARI,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-3,Zone
1876,ARI,MIN,ARI,R,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",SCRAMBLE,Cover-6,Zone
1877,ARI,MIN,ARI,S,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-2,Zone
1878,MIN,ARI,MIN,C,I_FORM,"2 RB, 1 TE, 2 WR","3 DL, 4 LB, 4 DB",TRADITIONAL,Cover-3,Zone
1879,MIN,ARI,MIN,I,SHOTGUN,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Cover-1,Man
1880,ARI,MIN,ARI,C,EMPTY,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-3,Zone
1881,ARI,MIN,ARI,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-2,Zone
1882,ARI,MIN,MIN,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Quarters,Zone
1883,ARI,MIN,MIN,C,PISTOL,"1 RB, 2 TE, 2 WR","4 DL, 3 LB, 4 DB",TRADITIONAL,Cover-2,Zone
1884,ARI,MIN,MIN,I,SHOTGUN,"1 RB, 0 TE, 4 WR","4 DL, 2 LB, 5 DB",SCRAMBLE,Cover-2,Zone
1885,ARI,MIN,MIN,C,SHOTGUN,"1 RB, 0 TE, 4 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-0,Man
1886,ARI,MIN,MIN,I,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-1,Man
1887,ARI,MIN,MIN,I,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-1,Man
1888,MIN,ARI,MIN,C,SINGLEBACK,"1 RB, 1 TE, 3 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Quarters,Zone
1889,MIN,ARI,MIN,I,SHOTGUN,"1 RB, 1 TE, 3 WR","1 DL, 5 LB, 5 DB",TRADITIONAL,Cover-3,Zone
1890,ARI,MIN,ARI,S,PISTOL,"1 RB, 2 TE, 2 WR","4 DL, 3 LB, 4 DB",TRADITIONAL,Cover-3,Zone
1891,ARI,MIN,ARI,C,SHOTGUN,"1 RB, 0 TE, 4 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-6,Zone
1892,MIN,ARI,MIN,C,PISTOL,"1 RB, 1 TE, 3 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Cover-3,Zone
1893,MIN,ARI,ARI,I,SHOTGUN,"1 RB, 1 TE, 3 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Cover-2,Zone
1894,MIN,ARI,ARI,I,SHOTGUN,"1 RB, 1 TE, 3 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Cover-3,Zone
1895,MIN,ARI,ARI,C,SHOTGUN,"1 RB, 1 TE, 3 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,2-Man,Man
1896,TB,ATL,TB,C,SINGLEBACK,"1 RB, 2 TE, 2 WR","3 DL, 4 LB, 4 DB",TRADITIONAL,Cover-3,Zone
1897,TB,ATL,ATL,C,SHOTGUN,"1 RB, 2 TE, 2 WR","3 DL, 4 LB, 4 DB",TRADITIONAL,Cover-2,Zone
1898,TB,ATL,ATL,I,SINGLEBACK,"1 RB, 1 TE, 3 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Cover-2,Zone
1899,TB,ATL,ATL,C,SHOTGUN,"1 RB, 1 TE, 3 WR","1 DL, 5 LB, 5 DB",TRADITIONAL,Cover-2,Zone
1900,ATL,TB,ATL,C,I_FORM,"1 RB, 3 TE, 1 WR","4 DL, 3 LB, 4 DB",TRADITIONAL,Cover-2,Zone
1901,ATL,TB,ATL,I,EMPTY,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Cover-3,Zone
1902,TB,ATL,TB,C,I_FORM,"1 RB, 1 TE, 3 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Cover-2,Zone
1903,TB,ATL,ATL,C,SHOTGUN,"1 RB, 1 TE, 3 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Cover-1,Man
1904,TB,ATL,ATL,I,SHOTGUN,"1 RB, 1 TE, 3 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Cover-1,Man
1905,TB,ATL,ATL,C,I_FORM,"1 RB, 3 TE, 1 WR","1 DL, 5 LB, 5 DB",TRADITIONAL,Cover-6,Zone
1906,TB,ATL,ATL,S,SHOTGUN,"1 RB, 0 TE, 4 WR","1 DL, 5 LB, 5 DB",TRADITIONAL,Cover-2,Zone
1907,ATL,TB,ATL,C,SINGLEBACK,"2 RB, 2 TE, 1 WR","4 DL, 3 LB, 4 DB",TRADITIONAL,Cover-3,Zone
1908,ATL,TB,ATL,C,SHOTGUN,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Quarters,Zone
1909,ATL,TB,ATL,I,SINGLEBACK,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Cover-2,Zone
1910,ATL,TB,ATL,C,EMPTY,"1 RB, 3 TE, 1 WR","4 DL, 3 LB, 4 DB",SCRAMBLE,Cover-2,Zone
1911,TB,ATL,TB,I,SHOTGUN,"1 RB, 1 TE, 3 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Cover-2,Zone
1912,TB,ATL,TB,I,SHOTGUN,"1 RB, 1 TE, 3 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,2-Man,Man
1913,ATL,TB,ATL,C,EMPTY,"1 RB, 2 TE, 2 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Cover-6,Zone
1914,ATL,TB,ATL,R,EMPTY,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",SCRAMBLE,Quarters,Zone
1915,TB,ATL,ATL,C,SHOTGUN,"1 RB, 1 TE, 3 WR","1 DL, 5 LB, 5 DB",TRADITIONAL,Cover-2,Zone
1916,TB,ATL,ATL,I,SINGLEBACK,"1 RB, 2 TE, 2 WR","3 DL, 4 LB, 4 DB",UNKNOWN,Cover-1,Man
1917,ATL,TB,ATL,C,SHOTGUN,"1 RB, 2 TE, 2 WR","3 DL, 4 LB, 4 DB",TRADITIONAL,Cover-2,Zone
1918,ATL,TB,TB,C,SHOTGUN,"1 RB, 3 TE, 1 WR","4 DL, 4 LB, 3 DB",TRADITIONAL,Cover-3,Zone
1919,ATL,TB,TB,C,EMPTY,"1 RB, 3 TE, 1 WR","3 DL, 4 LB, 4 DB",TRADITIONAL,Cover-1,Man
1920,TB,ATL,TB,I,SINGLEBACK,"1 RB, 2 TE, 2 WR","3 DL, 4 LB, 4 DB",TRADITIONAL,Cover-2,Zone
1921,TB,ATL,TB,C,EMPTY,"1 RB, 2 TE, 2 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Cover-2,Zone
1922,TB,ATL,TB,I,SHOTGUN,"1 RB, 0 TE, 4 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Cover-2,Zone
1923,TB,ATL,TB,C,SHOTGUN,"1 RB, 0 TE, 4 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Cover-2,Zone
1924,TB,ATL,TB,I,SHOTGUN,"1 RB, 0 TE, 4 WR","1 DL, 5 LB, 5 DB",TRADITIONAL,Cover-6,Zone
1925,ATL,TB,ATL,I,SHOTGUN,"1 RB, 2 TE, 2 WR","4 DL, 3 LB, 4 DB",TRADITIONAL,Cover-2,Zone
1926,ATL,TB,ATL,C,SHOTGUN,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Cover-2,Zone
1927,ATL,TB,ATL,C,SHOTGUN,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Quarters,Zone
1928,ATL,TB,ATL,C,I_FORM,"1 RB, 2 TE, 2 WR","4 DL, 3 LB, 4 DB",DESIGNED_ROLLOUT_RIGHT,Cover-2,Zone
1929,ATL,TB,ATL,C,SHOTGUN,"1 RB, 2 TE, 2 WR","2 DL, 4 LB, 5 DB",SCRAMBLE,Cover-3,Zone
1930,ATL,TB,TB,C,SHOTGUN,"1 RB, 3 TE, 1 WR","4 DL, 3 LB, 4 DB",TRADITIONAL,Cover-2,Zone
1931,ATL,TB,TB,S,SHOTGUN,"1 RB, 2 TE, 2 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Cover-2,Zone
1932,TB,ATL,TB,C,SHOTGUN,"1 RB, 1 TE, 3 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Cover-2,Zone
1933,TB,ATL,TB,C,I_FORM,"1 RB, 1 TE, 3 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Cover-2,Zone
1934,TB,ATL,ATL,C,SINGLEBACK,"1 RB, 3 TE, 1 WR","3 DL, 4 LB, 4 DB",TRADITIONAL,Cover-2,Zone
1935,TB,ATL,ATL,C,SINGLEBACK,"6 OL, 1 RB, 1 TE, 2 WR","3 DL, 4 LB, 4 DB",TRADITIONAL,Cover-0,Man
1936,ATL,TB,ATL,C,SHOTGUN,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Cover-3,Zone
1937,ATL,TB,ATL,I,SHOTGUN,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",UNKNOWN,Quarters,Zone
1938,ATL,TB,TB,C,SHOTGUN,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Cover-6,Zone
1939,ATL,TB,TB,I,SHOTGUN,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",UNKNOWN,Quarters,Zone
1940,ATL,TB,TB,I,SHOTGUN,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Quarters,Zone
1941,ATL,TB,ATL,IN,SINGLEBACK,"1 RB, 2 TE, 2 WR","4 DL, 3 LB, 4 DB",TRADITIONAL,Cover-2,Zone
1942,TB,ATL,ATL,I,SHOTGUN,"1 RB, 1 TE, 3 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Cover-1,Man
1943,TB,ATL,ATL,C,SHOTGUN,"1 RB, 2 TE, 2 WR","3 DL, 4 LB, 4 DB",TRADITIONAL,Cover-2,Zone
1944,TB,ATL,ATL,R,EMPTY,"1 RB, 2 TE, 2 WR","3 DL, 4 LB, 4 DB",SCRAMBLE,Red Zone,Other
1945,TB,ATL,ATL,I,SINGLEBACK,"6 OL, 1 RB, 1 TE, 2 WR","3 DL, 4 LB, 4 DB",UNKNOWN,Cover-0,Man
1946,ATL,TB,ATL,C,I_FORM,"1 RB, 2 TE, 2 WR","4 DL, 3 LB, 4 DB",DESIGNED_ROLLOUT_RIGHT,Cover-2,Zone
1947,ATL,TB,ATL,C,I_FORM,"1 RB, 2 TE, 2 WR","4 DL, 3 LB, 4 DB",TRADITIONAL,Quarters,Zone
1948,ATL,TB,UNK,I,SINGLEBACK,"1 RB, 2 TE, 2 WR","4 DL, 3 LB, 4 DB",TRADITIONAL,Cover-2,Zone
1949,ATL,TB,UNK,C,SHOTGUN,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Cover-2,Zone
1950,ATL,TB,TB,C,SHOTGUN,"1 RB, 2 TE, 2 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Cover-2,Zone
1951,ATL,TB,TB,I,SHOTGUN,"1 RB, 3 TE, 1 WR","4 DL, 3 LB, 4 DB",TRADITIONAL,Quarters,Zone
1952,ATL,TB,TB,C,SHOTGUN,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Quarters,Zone
1953,ATL,TB,TB,C,EMPTY,"1 RB, 2 TE, 2 WR","4 DL, 3 LB, 4 DB",TRADITIONAL,Red Zone,Other
1954,ATL,TB,TB,C,PISTOL,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Red Zone,Other
1955,ATL,TB,TB,C,SHOTGUN,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Cover-0,Man
1956,TB,ATL,TB,I,SHOTGUN,"1 RB, 0 TE, 4 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Cover-2,Zone
1957,TB,ATL,TB,S,SHOTGUN,"1 RB, 1 TE, 3 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Cover-3,Zone
1958,ATL,TB,TB,I,SHOTGUN,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Cover-2,Zone
1959,ATL,TB,TB,C,SHOTGUN,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Quarters,Zone
1960,ATL,TB,TB,C,EMPTY,"1 RB, 2 TE, 2 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Cover-0,Man
1961,ATL,TB,TB,C,SHOTGUN,"1 RB, 2 TE, 2 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Red Zone,Other
1962,TB,ATL,TB,C,I_FORM,"1 RB, 1 TE, 3 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Cover-2,Zone
1963,TB,ATL,TB,I,SINGLEBACK,"1 RB, 2 TE, 2 WR","3 DL, 4 LB, 4 DB",TRADITIONAL,Cover-1,Man
1964,TB,ATL,TB,S,SHOTGUN,"1 RB, 1 TE, 3 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Cover-2,Zone
1965,ATL,TB,ATL,C,I_FORM,"1 RB, 3 TE, 1 WR","4 DL, 3 LB, 4 DB",TRADITIONAL,Cover-2,Zone
1966,ATL,TB,ATL,C,SHOTGUN,"1 RB, 2 TE, 2 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Cover-2,Zone
1967,TB,ATL,ATL,C,SINGLEBACK,"6 OL, 1 RB, 2 TE, 1 WR","3 DL, 4 LB, 4 DB",TRADITIONAL,Cover-2,Zone
1968,TB,ATL,ATL,C,I_FORM,"1 RB, 1 TE, 3 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Cover-2,Zone
1969,TB,ATL,ATL,C,SHOTGUN,"1 RB, 1 TE, 3 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Cover-1,Man
1970,ATL,TB,ATL,C,SINGLEBACK,"1 RB, 2 TE, 2 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Cover-2,Zone
1971,ATL,TB,ATL,IN,SHOTGUN,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Cover-3,Zone
1972,ATL,TB,ATL,C,PISTOL,"1 RB, 2 TE, 2 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Cover-6,Zone
1973,ATL,TB,ATL,C,SHOTGUN,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Cover-6,Zone
1974,ATL,TB,ATL,C,SHOTGUN,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",SCRAMBLE,Quarters,Zone
1975,ATL,TB,ATL,I,SHOTGUN,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Cover-3,Zone
1976,TB,ATL,ATL,I,SINGLEBACK,"1 RB, 2 TE, 2 WR","3 DL, 4 LB, 4 DB",TRADITIONAL,Cover-3,Zone
1977,TB,ATL,ATL,C,SHOTGUN,"1 RB, 1 TE, 3 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Cover-1,Man
1978,ATL,TB,ATL,IN,SHOTGUN,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Cover-3,Zone
1979,ATL,TB,ATL,I,SINGLEBACK,"0 RB, 2 TE, 3 WR","2 DL, 4 LB, 5 DB",DESIGNED_ROLLOUT_RIGHT,Cover-2,Zone
1980,ATL,TB,ATL,I,SHOTGUN,"0 RB, 2 TE, 3 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Cover-3,Zone
1981,DAL,LAC,DAL,C,SHOTGUN,"2 RB, 1 TE, 2 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Cover-6,Zone
1982,DAL,LAC,DAL,C,SHOTGUN,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",DESIGNED_ROLLOUT_LEFT,Cover-1,Man
1983,DAL,LAC,DAL,I,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",UNKNOWN,Cover-1,Man
1984,DAL,LAC,LAC,C,SHOTGUN,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Cover-6,Zone
1985,DAL,LAC,LAC,C,SHOTGUN,"1 RB, 1 TE, 3 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Cover-3,Zone
1986,DAL,LAC,LAC,I,SHOTGUN,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Red Zone,Other
1987,DAL,LAC,LAC,C,EMPTY,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Cover-1,Man
1988,LAC,DAL,LAC,C,EMPTY,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",SCRAMBLE,Cover-3,Zone
1989,LAC,DAL,DAL,IN,I_FORM,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Cover-1,Man
1990,DAL,LAC,DAL,C,SHOTGUN,"1 RB, 2 TE, 2 WR","4 DL, 3 LB, 4 DB",TRADITIONAL,Cover-6,Zone
1991,DAL,LAC,DAL,IN,SINGLEBACK,"1 RB, 2 TE, 2 WR","4 DL, 3 LB, 4 DB",TRADITIONAL,Cover-3,Zone
1992,LAC,DAL,DAL,C,SINGLEBACK,"1 RB, 2 TE, 2 WR","3 DL, 3 LB, 5 DB",DESIGNED_ROLLOUT_RIGHT,Cover-3,Zone
1993,DAL,LAC,DAL,C,SHOTGUN,"1 RB, 2 TE, 2 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Cover-6,Zone
1994,DAL,LAC,LAC,C,SHOTGUN,"1 RB, 2 TE, 2 WR","4 DL, 3 LB, 4 DB",TRADITIONAL,Cover-3,Zone
1995,DAL,LAC,LAC,C,SHOTGUN,"1 RB, 2 TE, 2 WR","4 DL, 3 LB, 4 DB",TRADITIONAL,Cover-3,Zone
1996,LAC,DAL,LAC,C,SINGLEBACK,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",DESIGNED_ROLLOUT_RIGHT,Quarters,Zone
1997,LAC,DAL,LAC,IN,SINGLEBACK,"6 OL, 1 RB, 2 TE, 1 WR","4 DL, 3 LB, 4 DB",UNKNOWN,Cover-3,Zone
