,quarter,down,yardsToGo,yardlineNumber,preSnapHomeScore,preSnapVisitorScore,penaltyYards,prePenaltyPlayResult,playResult,absoluteYardlineNumber,defendersInBox,pff_playAction,Inj_Occured,foul_on_play,frac_quarter_elapsed
1987,1,3,5,11,0,0,0.0,7,7,21.0,5.0,0,0,0,0.42000000000000004
1988,1,1,10,45,0,7,0.0,22,22,55.0,6.0,0,0,0,0.49
1989,1,1,10,33,0,7,0.0,0,0,77.0,7.0,1,0,0,0.53
1990,1,1,10,20,0,7,0.0,17,17,90.0,6.0,1,0,0,0.53
1991,1,2,2,45,0,7,0.0,0,0,65.0,7.0,1,0,0,0.5900000000000001
1992,1,1,10,34,0,7,0.0,7,7,76.0,8.0,1,0,0,0.63
1993,1,2,4,47,3,7,0.0,12,12,63.0,7.0,0,0,0,0.83
1994,1,1,10,28,3,7,0.0,10,10,38.0,7.0,0,0,0,0.89
1995,1,1,10,18,3,7,0.0,13,13,28.0,7.0,0,0,0,0.9299999999999999
1996,2,1,15,36,3,14,0.0,5,5,74.0,6.0,1,0,0,0.0
1997,2,1,10,40,3,14,13.0,0,0,70.0,7.0,1,0,1,0.06999999999999995
1998,2,2,9,46,3,14,0.0,-2,-2,56.0,8.0,0,0,0,0.13
1999,2,3,11,48,3,14,0.0,12,12,58.0,7.0,0,0,0,0.17000000000000004
2000,2,1,20,46,3,14,0.0,9,9,56.0,7.0,0,0,0,0.22999999999999998
2001,2,3,13,39,3,14,0.0,27,27,49.0,4.0,0,0,1,0.31000000000000005
2002,2,1,10,23,11,14,0.0,5,5,33.0,7.0,0,0,0,0.35
2003,2,2,6,38,11,14,0.0,16,16,48.0,8.0,1,0,0,0.47
2004,2,2,5,41,11,14,-10.0,0,-10,69.0,5.0,0,0,1,0.55
2005,2,3,15,49,11,14,0.0,10,10,59.0,5.0,0,0,0,0.62
2006,2,4,5,41,11,14,0.0,0,0,69.0,5.0,0,0,0,0.6699999999999999
2007,2,2,9,42,11,14,0.0,14,14,68.0,6.0,0,0,0,0.71
2008,2,2,12,46,11,14,0.0,-1,-1,56.0,6.0,0,0,0,0.8200000000000001
2009,2,3,13,47,11,14,0.0,-7,-7,57.0,7.0,0,0,0,0.85
2010,2,1,20,49,11,14,0.0,6,6,59.0,6.0,0,0,0,0.88
2011,2,2,14,43,11,14,0.0,10,10,53.0,6.0,0,0,0,0.92
2012,2,3,4,33,11,14,0.0,5,5,43.0,4.0,0,0,0,0.96
2013,2,1,10,28,11,14,0.0,7,7,38.0,5.0,0,0,0,0.97
2014,2,2,8,26,11,14,0.0,0,0,36.0,6.0,0,0,0,0.98
2015,2,3,8,26,11,14,0.0,0,0,36.0,6.0,0,0,0,0.99
2016,3,2,9,26,11,14,0.0,8,8,84.0,6.0,0,0,0,0.040000000000000036
2017,3,1,10,37,11,14,-5.0,31,-5,73.0,6.0,1,0,1,0.12
2018,3,2,15,32,11,14,0.0,0,0,78.0,6.0,0,0,0,0.16000000000000003
2019,3,3,15,32,11,14,0.0,42,42,78.0,6.0,0,0,0,0.16000000000000003
2020,3,1,10,26,11,14,0.0,8,8,36.0,7.0,1,0,0,0.19999999999999996
2021,3,1,10,13,11,14,0.0,-2,-2,23.0,6.0,0,0,0,0.28
2022,3,3,11,14,11,14,0.0,0,0,24.0,5.0,0,0,0,0.37
2023,3,2,4,31,14,14,0.0,4,4,41.0,7.0,0,0,0,0.41000000000000003
2024,3,3,9,32,14,14,0.0,-10,-10,78.0,6.0,0,0,0,0.6
2025,3,2,1,18,14,14,0.0,5,5,92.0,7.0,1,0,0,0.7
2026,3,1,10,23,14,14,0.0,7,7,87.0,8.0,1,0,0,0.75
2027,3,2,3,30,14,14,5.0,0,5,80.0,8.0,1,0,1,0.79
2028,3,2,5,40,14,14,0.0,0,0,70.0,7.0,1,0,0,0.83
2029,3,3,5,40,14,14,0.0,16,16,70.0,6.0,0,0,0,0.84
2030,3,2,2,36,14,14,-10.0,36,-10,46.0,7.0,1,0,1,0.91
2031,3,2,12,46,14,14,13.0,20,33,56.0,6.0,0,0,1,0.92
2032,3,1,10,13,14,14,0.0,4,4,23.0,6.0,1,0,0,0.94
2033,3,2,6,9,14,14,0.0,0,0,19.0,7.0,0,0,0,0.98
2034,3,3,6,9,14,14,0.0,0,0,19.0,6.0,0,0,0,0.99
2035,4,3,6,22,14,14,0.0,11,11,32.0,6.0,0,0,0,0.15000000000000002
2036,4,2,9,10,14,14,0.0,0,0,20.0,6.0,0,0,0,0.24
2037,4,3,9,10,14,14,0.0,-6,-6,20.0,6.0,0,0,0,0.24
2038,4,1,10,37,14,17,0.0,2,2,47.0,7.0,1,0,0,0.37
2039,4,2,8,39,14,17,0.0,15,15,49.0,6.0,0,0,0,0.42000000000000004
2040,4,1,10,46,14,17,0.0,3,3,64.0,7.0,1,0,0,0.45999999999999996
2041,4,2,6,32,14,17,0.0,30,30,78.0,8.0,1,0,0,0.5800000000000001
2042,4,1,7,7,14,17,0.0,0,0,103.0,6.0,0,0,0,0.62
2043,4,2,7,7,14,17,0.0,-18,-18,103.0,7.0,1,0,0,0.63
2044,4,3,25,25,14,17,0.0,14,14,85.0,6.0,0,0,0,0.69
2045,4,2,11,12,17,17,0.0,7,7,98.0,5.0,0,0,0,0.79
2046,4,3,4,19,17,17,0.0,7,7,91.0,5.0,0,0,0,0.83
2047,4,1,10,38,17,17,0.0,5,5,72.0,6.0,0,0,0,0.9299999999999999
2048,4,2,5,43,17,17,0.0,12,12,67.0,6.0,0,1,0,0.95
2049,4,1,10,45,17,17,0.0,4,4,55.0,6.0,0,0,0,0.96
2050,1,2,8,27,0,0,0.0,0,0,37.0,5.0,0,0,0,0.030000000000000027
2051,1,3,8,27,0,0,0.0,7,7,37.0,5.0,0,0,0,0.040000000000000036
2052,1,3,11,19,0,0,0.0,10,10,91.0,5.0,0,0,0,0.18000000000000005
2053,1,1,10,30,0,0,0.0,51,51,40.0,7.0,1,0,0,0.24
2054,1,3,4,13,0,0,0.0,0,0,97.0,6.0,0,0,0,0.36
2055,1,1,10,15,3,0,0.0,6,6,95.0,6.0,1,0,0,0.38
2056,1,1,10,28,3,0,0.0,0,0,82.0,8.0,1,0,0,0.49
2057,1,3,3,35,3,0,0.0,14,14,75.0,6.0,0,0,0,0.54
2058,1,1,10,49,3,0,0.0,13,13,61.0,8.0,1,0,0,0.5900000000000001
2059,1,2,10,38,3,0,0.0,5,5,48.0,7.0,0,0,0,0.6799999999999999
2060,1,3,5,33,3,0,0.0,17,17,43.0,6.0,0,0,0,0.72
2061,1,2,9,15,3,0,0.0,0,0,25.0,7.0,0,0,0,0.8
2062,1,3,9,15,3,0,0.0,0,0,25.0,7.0,0,0,0,0.81
2063,1,3,6,29,3,3,0.0,9,9,39.0,6.0,0,0,0,0.9
2064,1,2,8,40,3,3,0.0,4,4,50.0,6.0,0,0,0,0.99
2065,2,3,4,44,3,3,0.0,0,0,66.0,6.0,0,0,0,0.0
2066,2,1,10,41,3,3,0.0,-4,-4,51.0,7.0,1,0,0,0.020000000000000018
2067,2,3,14,45,3,3,0.0,-7,-7,55.0,6.0,0,0,0,0.09999999999999998
2068,2,2,6,24,3,3,0.0,51,51,34.0,8.0,1,0,0,0.18999999999999995
2069,2,1,10,25,3,3,0.0,15,15,85.0,8.0,1,0,0,0.24
2070,2,1,15,15,3,3,0.0,7,7,95.0,7.0,0,0,0,0.31000000000000005
2071,2,3,5,5,3,3,0.0,-7,-7,105.0,5.0,0,0,0,0.4
2072,2,1,10,17,3,6,0.0,16,16,93.0,6.0,1,0,0,0.45999999999999996
2073,2,2,6,37,3,6,0.0,63,63,73.0,6.0,1,0,0,0.55
2074,2,2,8,18,10,6,0.0,-12,-12,28.0,7.0,1,0,0,0.61
2075,2,1,10,50,17,6,0.0,19,19,60.0,8.0,1,0,0,0.74
2076,2,2,2,23,17,6,12.0,0,12,87.0,8.0,1,0,1,0.84
2077,2,3,5,6,17,6,0.0,0,0,104.0,6.0,0,0,0,0.92
2078,2,1,10,25,17,9,0.0,11,11,85.0,6.0,0,0,0,0.9299999999999999
2079,2,1,10,36,17,9,0.0,8,8,74.0,5.0,0,0,0,0.9299999999999999
2080,2,2,2,44,17,9,0.0,12,12,66.0,6.0,0,0,0,0.94
2081,2,1,10,44,17,9,0.0,8,8,54.0,5.0,0,0,0,0.94
2082,2,1,10,11,17,9,0.0,0,0,21.0,6.0,0,0,0,0.97
2083,2,2,10,11,17,9,10.0,0,10,21.0,6.0,0,0,1,0.97
2084,3,2,7,34,24,9,0.0,6,6,44.0,6.0,0,0,0,0.07999999999999996
2085,3,1,10,44,24,9,0.0,15,15,54.0,8.0,0,0,0,0.17000000000000004
2086,3,2,12,43,24,9,14.0,15,29,67.0,5.0,0,0,1,0.25
2087,3,1,10,14,24,9,5.0,0,5,96.0,7.0,0,0,1,0.28
2088,3,1,10,21,24,16,0.0,14,14,89.0,5.0,0,0,0,0.4
2089,3,1,10,35,24,16,0.0,10,10,75.0,5.0,1,0,0,0.43999999999999995
2090,3,2,13,42,24,16,0.0,11,11,68.0,6.0,1,0,0,0.53
2091,3,2,8,10,24,16,0.0,22,22,20.0,7.0,1,0,0,0.6699999999999999
2092,3,1,10,32,24,16,0.0,12,12,42.0,7.0,0,0,0,0.72
2093,3,1,10,43,24,16,0.0,0,0,67.0,7.0,1,0,0,0.85
2094,3,2,10,43,24,16,0.0,0,0,67.0,6.0,0,0,0,0.86
2095,3,3,10,43,24,16,0.0,12,12,67.0,5.0,0,0,0,0.86
2096,3,2,10,31,24,16,0.0,5,5,79.0,4.0,0,0,0,0.95
2097,3,3,5,26,24,16,0.0,0,0,84.0,5.0,0,0,0,0.99
2098,4,2,19,25,24,16,0.0,7,7,35.0,5.0,0,0,0,0.06999999999999995
2099,4,3,12,32,24,16,0.0,68,68,42.0,5.0,0,0,0,0.12
2100,4,1,10,25,30,16,0.0,15,15,85.0,8.0,1,0,0,0.13
2101,4,2,5,30,30,23,0.0,3,3,40.0,6.0,1,0,0,0.20999999999999996
2102,4,3,2,33,30,23,0.0,0,0,43.0,6.0,0,0,0,0.26
2103,4,2,10,29,30,23,0.0,19,19,81.0,7.0,1,0,0,0.41000000000000003
2104,4,1,10,48,30,23,15.0,0,15,62.0,8.0,0,0,1,0.45999999999999996
2105,4,2,10,37,30,23,0.0,-8,-8,47.0,6.0,0,0,0,0.51
2106,4,3,18,45,30,23,0.0,16,16,55.0,4.0,0,0,0,0.56
2107,4,4,2,29,30,23,0.0,0,0,39.0,6.0,0,0,0,0.61
2108,4,2,8,32,30,23,0.0,0,0,42.0,6.0,0,0,0,0.65
2109,4,3,8,32,30,23,0.0,7,7,42.0,6.0,0,0,0,0.6599999999999999
2110,4,1,20,22,30,23,0.0,10,10,88.0,7.0,0,0,0,0.72
2111,4,1,10,46,30,23,0.0,4,4,64.0,4.0,0,0,0,0.79
2112,4,2,6,50,30,23,0.0,9,9,60.0,7.0,0,0,0,0.8200000000000001
2113,4,2,7,38,30,23,0.0,12,12,48.0,5.0,0,0,0,0.87
2114,4,1,10,14,30,23,0.0,4,4,24.0,5.0,0,0,0,0.9299999999999999
2115,4,2,6,10,30,23,0.0,5,5,20.0,6.0,0,0,0,0.95
2116,4,1,10,28,30,30,0.0,3,3,38.0,4.0,0,0,0,0.97
2117,4,2,7,31,30,30,0.0,0,0,41.0,3.0,0,1,0,0.98
2118,4,3,7,31,30,30,0.0,12,12,41.0,2.0,0,0,0,0.99
2119,5,1,10,18,30,30,0.0,6,6,28.0,8.0,1,0,0,0.33999999999999997
2120,5,3,4,24,30,30,15.0,0,15,34.0,5.0,0,0,1,0.42000000000000004
2121,5,1,15,34,30,30,0.0,0,0,44.0,6.0,1,0,0,0.42000000000000004
2122,5,3,15,34,30,30,0.0,0,0,44.0,4.0,0,0,0,0.43000000000000005
2123,5,1,10,13,30,30,0.0,0,0,97.0,7.0,1,0,0,0.44999999999999996
2124,5,2,10,13,30,30,0.0,0,0,97.0,5.0,0,0,0,0.44999999999999996
2125,5,3,10,13,30,30,0.0,-12,-12,97.0,6.0,0,0,0,0.45999999999999996
2126,1,2,8,27,0,0,0.0,0,0,83.0,6.0,1,0,0,0.040000000000000036
2127,1,3,8,27,0,0,0.0,0,0,83.0,6.0,0,0,0,0.050000000000000044
2128,1,1,10,23,7,7,0.0,7,7,33.0,7.0,0,0,0,0.37
2129,1,2,3,30,7,7,0.0,19,19,40.0,6.0,0,0,0,0.41000000000000003
2130,1,1,10,33,7,7,0.0,33,33,77.0,7.0,1,0,0,0.5900000000000001
2131,1,1,10,25,7,14,0.0,17,17,85.0,7.0,0,0,0,0.5900000000000001
2132,1,1,10,24,7,14,0.0,0,0,34.0,7.0,0,0,0,0.85
2133,1,3,14,28,7,14,0.0,0,0,38.0,5.0,0,0,0,0.91
2134,1,1,10,14,7,14,0.0,17,17,24.0,6.0,1,0,0,0.92
2135,1,1,20,21,7,14,-18.0,0,-18,31.0,4.0,0,0,1,0.98
2136,2,3,39,2,7,14,0.0,11,11,108.0,4.0,0,0,0,0.0
2137,2,2,10,33,7,14,0.0,7,7,43.0,6.0,0,0,0,0.08999999999999997
2138,2,2,9,12,7,14,0.0,14,14,98.0,4.0,0,0,0,0.24
2139,2,2,7,29,7,14,0.0,10,10,81.0,5.0,0,0,0,0.32999999999999996
2140,2,1,10,39,7,14,0.0,0,0,71.0,6.0,1,0,0,0.38
2141,2,2,10,39,7,14,0.0,0,0,71.0,6.0,0,0,0,0.38
2142,2,3,10,39,7,14,0.0,0,0,71.0,5.0,0,0,0,0.39
2143,2,2,7,48,7,14,0.0,20,20,62.0,7.0,1,0,0,0.5
2144,2,1,10,28,7,14,0.0,8,8,82.0,7.0,1,0,0,0.55
2145,2,1,10,16,7,14,0.0,0,0,94.0,7.0,0,0,0,0.64
2146,2,2,15,21,7,14,0.0,9,9,89.0,6.0,0,0,0,0.6699999999999999
2147,2,3,6,12,7,14,0.0,7,7,98.0,7.0,1,0,0,0.72
2148,2,1,10,46,14,14,0.0,14,14,64.0,5.0,0,0,0,0.85
2149,2,2,6,16,14,14,0.0,14,14,26.0,5.0,0,0,0,0.9299999999999999
2150,2,1,10,25,14,21,0.0,11,11,35.0,5.0,0,0,0,0.94
2151,2,1,15,31,14,21,-10.0,4,-10,41.0,5.0,0,0,1,0.95
2152,2,2,5,41,14,21,0.0,12,12,51.0,5.0,0,0,0,0.96
2153,2,2,10,33,14,21,0.0,8,8,77.0,6.0,0,0,0,0.99
2154,3,2,3,38,17,21,0.0,5,5,72.0,6.0,0,0,0,0.06999999999999995
2155,3,1,10,43,17,21,0.0,11,11,67.0,7.0,1,0,0,0.10999999999999999
2156,3,2,4,40,17,21,0.0,40,40,50.0,4.0,0,0,0,0.19999999999999996
2157,3,2,24,38,17,28,0.0,20,20,48.0,7.0,0,0,0,0.32999999999999996
2158,3,3,4,42,17,28,0.0,42,42,68.0,5.0,0,0,0,0.36
2159,3,2,9,41,24,28,0.0,5,5,69.0,4.0,0,0,0,0.43999999999999995
2160,3,3,4,46,24,28,5.0,3,8,64.0,6.0,0,0,1,0.49
2161,3,1,10,46,24,28,0.0,0,0,56.0,7.0,1,0,0,0.52
2162,3,2,10,46,24,28,0.0,46,46,56.0,5.0,0,0,0,0.53
2163,3,2,7,28,24,35,5.0,-2,5,38.0,7.0,0,0,1,0.5900000000000001
2164,3,3,8,35,24,35,0.0,-9,-9,45.0,6.0,0,0,0,0.71
2165,3,2,15,46,24,35,0.0,3,3,64.0,4.0,0,0,0,0.83
2166,3,3,12,49,24,35,0.0,0,0,61.0,5.0,0,0,0,0.86
2167,3,1,10,44,24,35,0.0,20,20,54.0,6.0,0,0,0,0.87
2168,3,1,10,36,24,35,0.0,19,19,74.0,6.0,1,0,0,0.92
2169,4,2,4,11,24,35,0.0,9,9,21.0,7.0,0,0,0,0.0
2170,4,0,0,7,30,35,0.0,0,0,17.0,6.0,0,0,0,0.050000000000000044
2171,4,2,6,27,30,35,0.0,8,8,37.0,6.0,0,0,0,0.09999999999999998
2172,4,2,12,33,30,35,0.0,3,3,43.0,5.0,0,0,0,0.18999999999999995
2173,4,3,9,36,30,35,0.0,0,0,46.0,4.0,0,0,0,0.24
2174,4,1,10,45,30,35,0.0,0,0,65.0,6.0,1,0,0,0.33999999999999997
2175,4,1,10,44,30,35,5.0,-6,5,54.0,6.0,1,0,1,0.43000000000000005
2176,4,1,10,39,30,35,0.0,10,10,49.0,6.0,1,0,0,0.45999999999999996
2177,4,2,5,12,30,35,0.0,0,0,22.0,7.0,0,0,0,0.63
2178,4,0,0,2,36,35,0.0,0,0,12.0,7.0,0,0,0,0.78
2179,4,1,10,25,36,35,0.0,23,23,35.0,5.0,0,0,0,0.78
2180,4,1,10,48,36,35,0.0,13,13,58.0,6.0,0,0,0,0.83
2181,4,3,7,37,36,35,0.0,6,6,73.0,6.0,0,0,0,0.92
2182,1,2,9,26,0,0,0.0,8,8,84.0,6.0,0,0,0,0.040000000000000036
2183,1,3,1,34,0,0,0.0,46,46,76.0,8.0,0,0,0,0.08999999999999997
2184,1,1,10,20,0,0,0.0,9,9,30.0,8.0,1,0,0,0.14
2185,1,2,5,5,0,0,0.0,5,5,15.0,7.0,0,0,0,0.29000000000000004
2186,1,1,10,41,0,7,0.0,18,18,51.0,6.0,0,0,0,0.42000000000000004
2187,1,1,10,41,0,7,5.0,1,6,69.0,6.0,0,0,1,0.45999999999999996
2188,1,1,10,25,7,7,0.0,6,6,85.0,6.0,0,0,0,0.75
2189,1,1,10,39,7,7,0.0,4,4,71.0,6.0,0,0,0,0.8200000000000001
2190,1,1,25,35,7,7,0.0,5,5,75.0,6.0,0,0,0,0.99
2191,2,3,9,49,7,7,-14.0,0,-14,61.0,5.0,0,0,1,0.050000000000000044
2192,2,1,10,18,7,7,0.0,0,0,92.0,7.0,1,0,0,0.06999999999999995
2193,2,2,10,18,7,7,0.0,5,5,92.0,5.0,0,0,0,0.06999999999999995
2194,2,3,5,23,7,7,0.0,-8,-8,87.0,6.0,0,0,0,0.12
2195,2,2,4,45,7,7,0.0,4,4,55.0,7.0,1,0,0,0.20999999999999996
2196,2,2,7,48,7,7,15.0,3,18,62.0,6.0,1,0,1,0.30000000000000004
2197,2,1,10,19,7,7,0.0,10,10,91.0,6.0,1,0,0,0.42000000000000004
2198,2,2,8,8,7,7,0.0,8,8,102.0,5.0,0,0,0,0.5
2199,2,1,10,32,7,14,0.0,9,9,42.0,6.0,1,0,0,0.6799999999999999
2200,2,2,1,1,7,14,0.0,1,1,11.0,9.0,1,0,0,0.87
2201,2,2,8,45,14,14,0.0,20,20,65.0,5.0,1,0,0,0.96
2202,2,1,10,25,14,14,0.0,1,1,85.0,6.0,0,0,0,0.97
2203,2,2,9,24,14,14,0.0,0,0,86.0,6.0,0,0,0,0.98
2204,2,3,9,24,14,14,0.0,0,0,86.0,5.0,0,0,0,0.99
2205,3,2,7,16,14,17,0.0,10,10,26.0,6.0,0,0,0,0.050000000000000044
2206,3,2,2,34,14,17,0.0,-10,-10,44.0,6.0,0,0,0,0.13
2207,3,3,12,24,14,17,0.0,50,50,34.0,6.0,0,1,0,0.18000000000000005
2208,3,3,6,22,14,17,0.0,22,22,88.0,6.0,0,0,0,0.30000000000000004
2209,3,1,10,42,21,17,0.0,6,6,68.0,7.0,1,0,0,0.36
2210,3,3,1,49,21,17,0.0,15,15,59.0,6.0,0,0,0,0.44999999999999996
2211,3,1,10,34,21,17,0.0,0,0,44.0,7.0,1,0,0,0.5
2212,3,3,8,32,21,17,0.0,7,7,42.0,5.0,0,0,0,0.55
2213,3,4,1,25,21,17,0.0,0,0,35.0,6.0,0,0,0,0.6
2214,3,1,10,25,21,17,0.0,0,0,35.0,6.0,1,0,0,0.61
2215,3,3,14,21,21,17,0.0,14,14,31.0,6.0,0,0,0,0.64
2216,3,1,20,25,21,17,25.0,0,25,35.0,6.0,0,0,1,0.7
2217,3,1,10,50,21,17,0.0,0,0,60.0,6.0,1,0,0,0.71
2218,3,3,7,47,21,17,0.0,9,9,63.0,6.0,0,0,0,0.74
2219,3,2,5,33,21,17,0.0,22,22,77.0,6.0,0,0,0,0.83
2220,3,1,20,21,21,17,5.0,5,10,89.0,6.0,1,0,1,0.91
2221,3,2,10,11,21,17,0.0,11,11,99.0,7.0,0,0,0,0.99
2222,4,3,5,5,28,17,4.0,0,4,15.0,6.0,0,0,1,0.15000000000000002
2223,4,2,8,25,35,17,0.0,5,5,35.0,5.0,0,0,0,0.19999999999999996
2224,4,3,3,30,35,17,0.0,3,3,40.0,6.0,0,0,0,0.25
2225,4,1,15,28,35,17,0.0,5,5,38.0,5.0,0,0,0,0.30000000000000004
2226,4,2,10,33,35,17,0.0,7,7,43.0,6.0,0,0,0,0.33999999999999997
2227,4,1,10,15,35,17,0.0,15,15,95.0,6.0,1,0,0,0.43999999999999995
2228,4,2,2,38,35,17,0.0,8,8,72.0,6.0,1,0,0,0.54
2229,4,3,11,45,35,17,0.0,-10,-10,65.0,6.0,0,0,0,0.6799999999999999
2230,4,1,10,19,35,17,0.0,0,0,29.0,4.0,0,0,0,0.74
2231,4,2,10,19,35,17,0.0,26,26,29.0,5.0,0,0,0,0.74
2232,4,1,10,45,35,17,0.0,0,0,55.0,5.0,0,0,0,0.75
2233,4,3,2,47,35,17,0.0,0,0,57.0,7.0,1,0,0,0.78
2234,4,1,10,9,35,17,0.0,7,7,19.0,4.0,0,0,0,0.79
2235,4,2,3,16,35,17,0.0,5,5,26.0,5.0,0,0,0,0.8
2236,4,1,10,21,35,17,0.0,24,24,31.0,5.0,0,0,0,0.8200000000000001
2237,4,1,10,45,35,17,0.0,16,16,55.0,5.0,0,0,0,0.83
2238,4,1,10,39,35,17,0.0,0,0,71.0,4.0,0,0,0,0.85
2239,4,2,10,39,35,17,0.0,7,7,71.0,5.0,0,1,0,0.86
2240,4,3,3,32,35,17,0.0,0,0,78.0,6.0,0,0,0,0.87
2241,4,4,3,32,35,17,0.0,0,0,78.0,5.0,0,0,0,0.87
2242,1,1,10,25,0,0,0.0,7,7,35.0,8.0,1,0,0,0.0
2243,1,2,3,32,0,0,0.0,0,0,42.0,6.0,0,0,0,0.050000000000000044
2244,1,3,3,32,0,0,0.0,0,0,42.0,6.0,0,0,0,0.050000000000000044
2245,1,2,9,25,0,0,0.0,0,0,35.0,6.0,0,0,0,0.35
2246,1,3,9,25,0,0,0.0,29,29,35.0,6.0,0,0,0,0.36
2247,1,1,10,46,0,0,0.0,12,12,64.0,7.0,1,0,0,0.41000000000000003
2248,1,2,7,31,0,0,0.0,26,26,79.0,7.0,0,0,0,0.5
2249,1,2,9,38,0,7,0.0,4,4,72.0,6.0,0,0,0,0.6699999999999999
2250,1,3,5,42,0,7,0.0,0,0,68.0,6.0,0,0,0,0.71
2251,1,2,9,15,0,7,0.0,13,13,25.0,6.0,0,0,0,0.8200000000000001
2252,1,2,13,25,0,7,5.0,4,5,35.0,5.0,0,0,1,0.91
2253,2,2,6,44,0,7,0.0,8,8,66.0,7.0,1,0,0,0.0
2254,2,1,10,38,0,7,0.0,0,0,48.0,8.0,1,0,0,0.13
2255,2,2,10,38,0,7,0.0,24,24,48.0,8.0,1,0,0,0.13
2256,2,2,8,12,0,7,0.0,0,0,22.0,6.0,0,0,0,0.22999999999999998
2257,2,3,13,17,0,7,0.0,12,12,27.0,5.0,0,0,0,0.22999999999999998
2258,2,1,10,5,0,7,5.0,0,5,15.0,8.0,1,0,1,0.28
2259,2,2,6,20,0,7,15.0,0,15,30.0,7.0,1,0,1,0.44999999999999996
2260,2,1,10,29,0,7,0.0,-5,-5,81.0,8.0,1,0,0,0.61
2261,2,2,15,24,0,7,0.0,0,0,86.0,6.0,0,0,0,0.6699999999999999
2262,2,2,9,29,0,7,0.0,-4,-4,39.0,6.0,0,0,0,0.77
2263,2,3,13,25,0,7,0.0,5,5,35.0,6.0,0,0,0,0.81
2264,2,1,10,26,0,7,0.0,0,0,84.0,6.0,0,0,0,0.86
2265,2,2,10,26,0,7,0.0,8,8,84.0,6.0,0,0,0,0.86
2266,2,1,10,36,0,7,0.0,8,8,46.0,6.0,0,0,0,0.89
2267,2,2,2,44,0,7,0.0,30,30,54.0,6.0,0,0,0,0.91
2268,2,2,6,22,0,7,0.0,10,10,88.0,6.0,0,0,0,0.94
2269,2,2,10,12,0,7,0.0,11,11,98.0,6.0,0,0,0,0.96
2270,2,1,1,1,0,7,0.0,1,1,109.0,7.0,0,0,0,0.97
2271,2,1,10,25,6,7,0.0,10,10,85.0,6.0,0,0,0,0.97
2272,2,1,10,35,6,7,0.0,-6,-6,75.0,6.0,0,0,0,0.98
2273,3,1,10,17,6,7,0.0,0,0,27.0,8.0,1,0,0,0.010000000000000009
2274,3,2,10,17,6,7,0.0,10,10,27.0,6.0,0,0,0,0.010000000000000009
2275,3,2,7,30,6,7,0.0,5,5,40.0,8.0,0,0,0,0.08999999999999997
2276,3,3,2,35,6,7,0.0,5,5,45.0,7.0,0,0,0,0.13
2277,3,1,10,40,6,7,0.0,0,0,50.0,6.0,0,0,0,0.18000000000000005
2278,3,3,9,41,6,7,14.0,0,14,51.0,5.0,0,1,1,0.21999999999999997
2279,3,2,9,44,6,7,5.0,0,5,66.0,7.0,1,1,1,0.26
2280,3,2,4,39,6,7,0.0,0,0,71.0,7.0,1,0,0,0.27
2281,3,3,4,39,6,7,0.0,0,0,71.0,7.0,0,0,0,0.28
2282,3,2,9,10,6,7,0.0,10,10,100.0,6.0,0,0,0,0.33999999999999997
2283,3,2,10,20,6,7,15.0,4,19,90.0,5.0,0,0,1,0.43000000000000005
2284,3,2,10,39,6,7,0.0,16,16,71.0,6.0,0,0,0,0.45999999999999996
2285,3,1,10,32,6,7,0.0,25,25,42.0,8.0,1,0,0,0.52
2286,3,3,6,29,6,14,0.0,-9,-9,39.0,7.0,0,0,0,0.6599999999999999
2287,3,2,8,43,6,14,-10.0,32,-10,67.0,7.0,0,0,1,0.77
2288,3,2,18,33,6,14,0.0,10,10,77.0,5.0,0,0,0,0.81
2289,3,3,8,43,6,14,0.0,8,8,67.0,6.0,0,0,0,0.86
2290,3,2,8,47,6,14,6.0,0,6,57.0,6.0,0,0,1,0.95
2291,4,2,11,42,6,14,0.0,30,30,68.0,6.0,1,0,0,0.0
2292,4,2,6,8,6,14,0.0,0,0,102.0,7.0,1,0,0,0.09999999999999998
2293,4,3,6,8,6,14,0.0,5,5,102.0,6.0,0,0,0,0.10999999999999999
2294,4,1,10,25,6,17,0.0,13,13,85.0,8.0,1,0,0,0.15000000000000002
2295,4,1,10,38,6,17,0.0,15,15,72.0,6.0,0,0,0,0.18999999999999995
2296,4,1,10,47,6,17,0.0,0,0,57.0,6.0,0,0,0,0.22999999999999998
2297,4,2,10,47,6,17,0.0,11,11,57.0,6.0,0,0,0,0.24
2298,4,1,10,36,6,17,0.0,0,0,46.0,5.0,0,0,0,0.28
2299,4,2,10,36,6,17,0.0,5,5,46.0,6.0,0,0,0,0.28
2300,4,3,5,31,6,17,0.0,-4,-4,41.0,7.0,0,0,0,0.32999999999999996
2301,4,2,6,29,9,17,0.0,8,8,39.0,6.0,0,0,0,0.43999999999999995
2302,4,2,10,49,9,17,0.0,0,0,59.0,7.0,1,0,0,0.5800000000000001
2303,4,3,10,49,9,17,0.0,11,11,59.0,6.0,1,0,0,0.5900000000000001
2304,4,1,10,40,9,17,0.0,23,23,70.0,8.0,1,0,0,0.64
2305,4,1,1,1,9,17,0.0,0,0,109.0,6.0,0,0,0,0.71
2306,4,1,10,39,9,24,0.0,12,12,71.0,6.0,0,0,0,0.73
2307,4,1,10,49,9,24,0.0,0,0,59.0,7.0,0,0,0,0.74
2308,4,3,16,45,9,24,0.0,5,5,65.0,6.0,0,0,0,0.78
